game_id,turn,throws,human_soldiers,agent,agent_soldiers,soldier_set_match,strict_match,first_match,jaccard
AhmadG5,27,"1,3","A6,B4",LOOK-no-LA,B4,0,0,0,0.5
AhmadG5,27,"1,3","A6,B4",PSA,"A6,B2",0,0,1,0.333
AhmadG5,27,"1,3","A6,B4",GA-Expert,"A1,B4",0,0,0,0.333
AhmadG5,27,"1,3","A6,B4",GA-Original,"A4,B2",0,0,0,0.0
AhmadG5,27,"1,3","A6,B4",Random,"A1,A4",0,0,0,0.0
AhmadG5,29,3,A5,TLE,B2,0,0,0,0.0
AhmadG5,29,3,A5,TLA-S,B2,0,0,0,0.0
AhmadG5,29,3,A5,LOOK,B2,0,0,0,0.0
AhmadG5,29,3,A5,LOOK-no-enum,A5,1,1,1,1.0
AhmadG5,29,3,A5,LOOK-no-LA,B7,0,0,0,0.0
AhmadG5,29,3,A5,PSA,B2,0,0,0,0.0
AhmadG5,29,3,A5,GA-Expert,B2,0,0,0,0.0
AhmadG5,29,3,A5,GA-Original,B7,0,0,0,0.0
AhmadG5,29,3,A5,Random,A4,0,0,0,0.0
AhmadG5,31,"4,1,1,3","A7,A8,B2",TLE,"A7,B2,B7",0,0,1,0.5
AhmadG5,31,"4,1,1,3","A7,A8,B2",TLA-S,"A7,B2,B7",0,0,1,0.5
AhmadG5,31,"4,1,1,3","A7,A8,B2",LOOK,B7,0,0,0,0.0
AhmadG5,31,"4,1,1,3","A7,A8,B2",LOOK-no-enum,A7,0,0,1,0.333
AhmadG5,31,"4,1,1,3","A7,A8,B2",LOOK-no-LA,B7,0,0,0,0.0
AhmadG5,31,"4,1,1,3","A7,A8,B2",PSA,"A1,A4,A7,B2",0,0,0,0.4
AhmadG5,31,"4,1,1,3","A7,A8,B2",GA-Expert,"A7,B2,B7",0,0,1,0.5
AhmadG5,31,"4,1,1,3","A7,A8,B2",GA-Original,"A7,B2,B7",0,0,1,0.5
AhmadG5,31,"4,1,1,3","A7,A8,B2",Random,"A4,A7,B2",0,0,0,0.5
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",TLE,"A4,B6,B7",1,1,1,1.0
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",TLA-S,"A1,A4,B7",0,0,0,0.5
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",LOOK,"A1,B6,B7",0,0,0,0.5
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",LOOK-no-enum,"A4,B6,B7",1,1,1,1.0
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",LOOK-no-LA,"A2,A4,B7",0,0,0,0.5
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",PSA,"A1,B6,B7",0,0,0,0.5
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",GA-Expert,"A1,A2,A7,B6",0,0,0,0.167
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",GA-Original,"A1,A3,B6",0,0,0,0.2
AhmadG5,33,"6,1,1,1,6,3","A4,B6,B7",Random,"A1,A4,B6,B7",0,0,0,0.75
AhmadG5,35,3,B3,TLE,B8,0,0,0,0.0
AhmadG5,35,3,B3,TLA-S,B8,0,0,0,0.0
AhmadG5,35,3,B3,LOOK,B8,0,0,0,0.0
AhmadG5,35,3,B3,LOOK-no-enum,A7,0,0,0,0.0
AhmadG5,35,3,B3,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,35,3,B3,PSA,A7,0,0,0,0.0
AhmadG5,35,3,B3,GA-Expert,A3,0,0,0,0.0
AhmadG5,35,3,B3,GA-Original,A7,0,0,0,0.0
AhmadG5,35,3,B3,Random,A7,0,0,0,0.0
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",TLE,"B6,B8",0,0,0,0.667
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",TLA-S,"B6,B8",0,0,0,0.667
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",LOOK,"B6,B8",0,0,0,0.667
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",LOOK-no-enum,B6,0,0,0,0.333
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",LOOK-no-LA,"B6,B8",0,0,0,0.667
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",PSA,B6,0,0,0,0.333
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",GA-Expert,"A1,A7,B6",0,0,0,0.5
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",GA-Original,"B6,B8",0,0,0,0.667
AhmadG5,37,"1,1,4,6,3","A7,B6,B8",Random,"A1,A3,A7,B6,B8",0,0,0,0.6
AhmadG5,39,2,A1,TLE,B8,0,0,0,0.0
AhmadG5,39,2,A1,TLA-S,B8,0,0,0,0.0
AhmadG5,39,2,A1,LOOK,B8,0,0,0,0.0
AhmadG5,39,2,A1,LOOK-no-enum,B8,0,0,0,0.0
AhmadG5,39,2,A1,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,39,2,A1,PSA,B8,0,0,0,0.0
AhmadG5,39,2,A1,GA-Expert,A2,0,0,0,0.0
AhmadG5,39,2,A1,GA-Original,B8,0,0,0,0.0
AhmadG5,39,2,A1,Random,A3,0,0,0,0.0
AhmadG5,41,3,B2,TLE,B2,1,1,1,1.0
AhmadG5,41,3,B2,TLA-S,B2,1,1,1,1.0
AhmadG5,41,3,B2,LOOK,B8,0,0,0,0.0
AhmadG5,41,3,B2,LOOK-no-enum,A4,0,0,0,0.0
AhmadG5,41,3,B2,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,41,3,B2,PSA,B2,1,1,1,1.0
AhmadG5,41,3,B2,GA-Expert,A3,0,0,0,0.0
AhmadG5,41,3,B2,GA-Original,B2,1,1,1,1.0
AhmadG5,41,3,B2,Random,A3,0,0,0,0.0
AhmadG5,44,2,B5,TLE,B8,0,0,0,0.0
AhmadG5,44,2,B5,TLA-S,B8,0,0,0,0.0
AhmadG5,44,2,B5,LOOK,B8,0,0,0,0.0
AhmadG5,44,2,B5,LOOK-no-enum,A3,0,0,0,0.0
AhmadG5,44,2,B5,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,44,2,B5,PSA,A3,0,0,0,0.0
AhmadG5,44,2,B5,GA-Expert,B5,1,1,1,1.0
AhmadG5,44,2,B5,GA-Original,B8,0,0,0,0.0
AhmadG5,44,2,B5,Random,B8,0,0,0,0.0
AhmadG5,46,3,A2,TLE,B8,0,0,0,0.0
AhmadG5,46,3,A2,TLA-S,B8,0,0,0,0.0
AhmadG5,46,3,A2,LOOK,B8,0,0,0,0.0
AhmadG5,46,3,A2,LOOK-no-enum,A4,0,0,0,0.0
AhmadG5,46,3,A2,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,46,3,A2,PSA,A4,0,0,0,0.0
AhmadG5,46,3,A2,GA-Expert,A3,0,0,0,0.0
AhmadG5,46,3,A2,GA-Original,B8,0,0,0,0.0
AhmadG5,46,3,A2,Random,A3,0,0,0,0.0
AhmadG5,48,2,B2,TLE,B2,1,1,1,1.0
AhmadG5,48,2,B2,TLA-S,B2,1,1,1,1.0
AhmadG5,48,2,B2,LOOK,B8,0,0,0,0.0
AhmadG5,48,2,B2,LOOK-no-enum,A3,0,0,0,0.0
AhmadG5,48,2,B2,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,48,2,B2,PSA,B2,1,1,1,1.0
AhmadG5,48,2,B2,GA-Expert,A4,0,0,0,0.0
AhmadG5,48,2,B2,GA-Original,B2,1,1,1,1.0
AhmadG5,48,2,B2,Random,B8,0,0,0,0.0
AhmadG5,50,3,B8,TLE,B8,1,1,1,1.0
AhmadG5,50,3,B8,TLA-S,B8,1,1,1,1.0
AhmadG5,50,3,B8,LOOK,B8,1,1,1,1.0
AhmadG5,50,3,B8,LOOK-no-enum,A4,0,0,0,0.0
AhmadG5,50,3,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG5,50,3,B8,PSA,A4,0,0,0,0.0
AhmadG5,50,3,B8,GA-Expert,A3,0,0,0,0.0
AhmadG5,50,3,B8,GA-Original,B8,1,1,1,1.0
AhmadG5,50,3,B8,Random,B8,1,1,1,1.0
AhmadG5,52,2,C6,TLE,C6,1,1,1,1.0
AhmadG5,52,2,C6,TLA-S,C6,1,1,1,1.0
AhmadG5,52,2,C6,LOOK,C6,1,1,1,1.0
AhmadG5,52,2,C6,LOOK-no-enum,A3,0,0,0,0.0
AhmadG5,52,2,C6,LOOK-no-LA,C6,1,1,1,1.0
AhmadG5,52,2,C6,PSA,C6,1,1,1,1.0
AhmadG5,52,2,C6,GA-Expert,A4,0,0,0,0.0
AhmadG5,52,2,C6,GA-Original,A3,0,0,0,0.0
AhmadG5,52,2,C6,Random,C6,1,1,1,1.0
AhmadG5,54,2,C4,TLE,B7,0,0,0,0.0
AhmadG5,54,2,C4,TLA-S,B7,0,0,0,0.0
AhmadG5,54,2,C4,LOOK,C4,1,1,1,1.0
AhmadG5,54,2,C4,LOOK-no-enum,A3,0,0,0,0.0
AhmadG5,54,2,C4,LOOK-no-LA,C4,1,1,1,1.0
AhmadG5,54,2,C4,PSA,A3,0,0,0,0.0
AhmadG5,54,2,C4,GA-Expert,A3,0,0,0,0.0
AhmadG5,54,2,C4,GA-Original,B4,0,0,0,0.0
AhmadG5,54,2,C4,Random,C4,1,1,1,1.0
AhmadG5,56,3,A4,TLE,C2,0,0,0,0.0
AhmadG5,56,3,A4,TLA-S,A4,1,1,1,1.0
AhmadG5,56,3,A4,LOOK,C2,0,0,0,0.0
AhmadG5,56,3,A4,LOOK-no-enum,C2,0,0,0,0.0
AhmadG5,56,3,A4,LOOK-no-LA,C2,0,0,0,0.0
AhmadG5,56,3,A4,PSA,C2,0,0,0,0.0
AhmadG5,56,3,A4,GA-Expert,A3,0,0,0,0.0
AhmadG5,56,3,A4,GA-Original,B7,0,0,0,0.0
AhmadG5,56,3,A4,Random,A3,0,0,0,0.0
AhmadG5,58,"1,1,3","B4,B7,C2",TLE,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",TLA-S,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",LOOK,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",LOOK-no-enum,"B4,C2",0,0,1,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",LOOK-no-LA,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",PSA,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",GA-Expert,"A1,C2",0,0,0,0.25
AhmadG5,58,"1,1,3","B4,B7,C2",GA-Original,"B7,C2",0,0,0,0.667
AhmadG5,58,"1,1,3","B4,B7,C2",Random,"A1,B4,C2",0,0,0,0.5
AhmadG5,60,"1,3","A3,C1",TLE,"B7,C1",0,0,0,0.333
AhmadG5,60,"1,3","A3,C1",TLA-S,"A3,C1",1,1,1,1.0
AhmadG5,60,"1,3","A3,C1",LOOK,"A3,C1",1,1,1,1.0
AhmadG5,60,"1,3","A3,C1",LOOK-no-enum,"B8,C1",0,0,0,0.333
AhmadG5,60,"1,3","A3,C1",LOOK-no-LA,"B8,C1",0,0,0,0.333
AhmadG5,60,"1,3","A3,C1",PSA,"B8,C1",0,0,0,0.333
AhmadG5,60,"1,3","A3,C1",GA-Expert,"A3,C1",1,1,1,1.0
AhmadG5,60,"1,3","A3,C1",GA-Original,"B8,C1",0,0,0,0.333
AhmadG5,60,"1,3","A3,C1",Random,"B7,B8",0,0,0,0.0
AhmadG5,62,2,A1,TLE,B7,0,0,0,0.0
AhmadG5,62,2,A1,TLA-S,B7,0,0,0,0.0
AhmadG5,62,2,A1,LOOK,B7,0,0,0,0.0
AhmadG5,62,2,A1,LOOK-no-enum,B7,0,0,0,0.0
AhmadG5,62,2,A1,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,62,2,A1,PSA,B7,0,0,0,0.0
AhmadG5,62,2,A1,GA-Expert,B8,0,0,0,0.0
AhmadG5,62,2,A1,GA-Original,B8,0,0,0,0.0
AhmadG5,62,2,A1,Random,B7,0,0,0,0.0
AhmadG5,64,3,A2,TLE,A2,1,1,1,1.0
AhmadG5,64,3,A2,TLA-S,A2,1,1,1,1.0
AhmadG5,64,3,A2,LOOK,A2,1,1,1,1.0
AhmadG5,64,3,A2,LOOK-no-enum,A2,1,1,1,1.0
AhmadG5,64,3,A2,LOOK-no-LA,B7,0,0,0,0.0
AhmadG5,64,3,A2,PSA,B7,0,0,0,0.0
AhmadG5,64,3,A2,GA-Expert,A2,1,1,1,1.0
AhmadG5,64,3,A2,GA-Original,B7,0,0,0,0.0
AhmadG5,64,3,A2,Random,A2,1,1,1,1.0
AhmadG5,66,"1,4,3","B2,B7",TLE,"B2,B7",1,0,1,1.0
AhmadG5,66,"1,4,3","B2,B7",TLA-S,"B2,B7",1,0,1,1.0
AhmadG5,66,"1,4,3","B2,B7",LOOK,"B2,B7",1,0,1,1.0
AhmadG5,66,"1,4,3","B2,B7",LOOK-no-enum,"B2,B7",1,0,1,1.0
AhmadG5,66,"1,4,3","B2,B7",LOOK-no-LA,"B2,B7",1,0,1,1.0
AhmadG5,66,"1,4,3","B2,B7",PSA,B2,0,0,1,0.5
AhmadG5,66,"1,4,3","B2,B7",GA-Expert,B2,0,0,1,0.5
AhmadG5,66,"1,4,3","B2,B7",GA-Original,B2,0,0,1,0.5
AhmadG5,66,"1,4,3","B2,B7",Random,"B2,B7",1,0,1,1.0
AhmadG5,68,"1,3",C7,TLE,"B7,C7",0,0,0,0.5
AhmadG5,68,"1,3",C7,TLA-S,"B7,C7",0,0,0,0.5
AhmadG5,68,"1,3",C7,LOOK,C7,1,1,1,1.0
AhmadG5,68,"1,3",C7,LOOK-no-enum,B7,0,0,0,0.0
AhmadG5,68,"1,3",C7,LOOK-no-LA,C7,1,1,1,1.0
AhmadG5,68,"1,3",C7,PSA,"B7,C7",0,0,0,0.5
AhmadG5,68,"1,3",C7,GA-Expert,"B7,C7",0,0,0,0.5
AhmadG5,68,"1,3",C7,GA-Original,B7,0,0,0,0.0
AhmadG5,68,"1,3",C7,Random,B7,0,0,0,0.0
AhmadG5,70,"1,1,2","B7,C3",TLE,"B7,C3",1,0,1,1.0
AhmadG5,70,"1,1,2","B7,C3",TLA-S,"B7,C3",1,0,1,1.0
AhmadG5,70,"1,1,2","B7,C3",LOOK,"B7,C3",1,0,1,1.0
AhmadG5,70,"1,1,2","B7,C3",LOOK-no-enum,B7,0,0,1,0.5
AhmadG5,70,"1,1,2","B7,C3",LOOK-no-LA,C3,0,0,0,0.5
AhmadG5,70,"1,1,2","B7,C3",PSA,C3,0,0,0,0.5
AhmadG5,70,"1,1,2","B7,C3",GA-Expert,"B7,C3",1,1,1,1.0
AhmadG5,70,"1,1,2","B7,C3",GA-Original,B7,0,0,1,0.5
AhmadG5,70,"1,1,2","B7,C3",Random,"B7,C3",1,1,1,1.0
AhmadG5,72,3,C8,TLE,C1,0,0,0,0.0
AhmadG5,72,3,C8,TLA-S,C8,1,1,1,1.0
AhmadG5,72,3,C8,LOOK,C8,1,1,1,1.0
AhmadG5,72,3,C8,LOOK-no-enum,C1,0,0,0,0.0
AhmadG5,72,3,C8,LOOK-no-LA,C8,1,1,1,1.0
AhmadG5,72,3,C8,PSA,C8,1,1,1,1.0
AhmadG5,72,3,C8,GA-Expert,C8,1,1,1,1.0
AhmadG5,72,3,C8,GA-Original,C1,0,0,0,0.0
AhmadG5,72,3,C8,Random,C8,1,1,1,1.0
AhmadG5,74,2,C5,TLE,C5,1,1,1,1.0
AhmadG5,74,2,C5,TLA-S,C5,1,1,1,1.0
AhmadG5,74,2,C5,LOOK,C1,0,0,0,0.0
AhmadG5,74,2,C5,LOOK-no-enum,C1,0,0,0,0.0
AhmadG5,74,2,C5,LOOK-no-LA,C5,1,1,1,1.0
AhmadG5,74,2,C5,PSA,C5,1,1,1,1.0
AhmadG5,74,2,C5,GA-Expert,C5,1,1,1,1.0
AhmadG5,74,2,C5,GA-Original,C5,1,1,1,1.0
AhmadG5,74,2,C5,Random,C5,1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",TLE,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",TLA-S,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",LOOK,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",LOOK-no-enum,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",LOOK-no-LA,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",PSA,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",GA-Expert,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",GA-Original,"C1,C3",1,1,1,1.0
AhmadG5,76,"1,3","C1,C3",Random,"C1,C3",1,1,1,1.0
AhmadG5,78,3,D3,TLE,D3,1,1,1,1.0
AhmadG5,78,3,D3,TLA-S,D3,1,1,1,1.0
AhmadG5,78,3,D3,LOOK,D3,1,1,1,1.0
AhmadG5,78,3,D3,LOOK-no-enum,D1,0,0,0,0.0
AhmadG5,78,3,D3,LOOK-no-LA,D3,1,1,1,1.0
AhmadG5,78,3,D3,PSA,D2,0,0,0,0.0
AhmadG5,78,3,D3,GA-Expert,D2,0,0,0,0.0
AhmadG5,78,3,D3,GA-Original,D3,1,1,1,1.0
AhmadG5,78,3,D3,Random,D2,0,0,0,0.0
AhmadG5,80,"1,1,6,2","D1,D6",TLE,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",TLA-S,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",LOOK,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",LOOK-no-enum,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",LOOK-no-LA,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",PSA,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",GA-Expert,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",GA-Original,D1,0,0,1,0.5
AhmadG5,80,"1,1,6,2","D1,D6",Random,D1,0,0,1,0.5
AhmadG5,82,3,C3,TLE,C3,1,1,1,1.0
AhmadG5,82,3,C3,TLA-S,C3,1,1,1,1.0
AhmadG5,82,3,C3,LOOK,C3,1,1,1,1.0
AhmadG5,82,3,C3,LOOK-no-enum,C3,1,1,1,1.0
AhmadG5,82,3,C3,LOOK-no-LA,C3,1,1,1,1.0
AhmadG5,82,3,C3,PSA,C3,1,1,1,1.0
AhmadG5,82,3,C3,GA-Expert,C3,1,1,1,1.0
AhmadG5,82,3,C3,GA-Original,C3,1,1,1,1.0
AhmadG5,82,3,C3,Random,C3,1,1,1,1.0
AhmadG5,84,2,B1,TLE,B1,1,1,1,1.0
AhmadG5,84,2,B1,TLA-S,B1,1,1,1,1.0
AhmadG5,84,2,B1,LOOK,B1,1,1,1,1.0
AhmadG5,84,2,B1,LOOK-no-enum,B1,1,1,1,1.0
AhmadG5,84,2,B1,LOOK-no-LA,B1,1,1,1,1.0
AhmadG5,84,2,B1,PSA,B1,1,1,1,1.0
AhmadG5,84,2,B1,GA-Expert,B1,1,1,1,1.0
AhmadG5,84,2,B1,GA-Original,B1,1,1,1,1.0
AhmadG5,84,2,B1,Random,B1,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,TLE,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,TLA-S,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,LOOK,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,LOOK-no-LA,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,PSA,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,GA-Expert,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,GA-Original,B3,1,1,1,1.0
AhmadG5,86,"1,4,3",B3,Random,B3,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,TLE,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,TLA-S,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,LOOK,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,LOOK-no-enum,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,LOOK-no-LA,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,PSA,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,GA-Expert,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,GA-Original,C6,1,1,1,1.0
AhmadG5,88,"1,1,3",C6,Random,C6,1,1,1,1.0
AhmadG5,90,"1,2",C1,TLE,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,TLA-S,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,LOOK,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,LOOK-no-enum,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,LOOK-no-LA,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,PSA,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,GA-Expert,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,GA-Original,C1,1,1,1,1.0
AhmadG5,90,"1,2",C1,Random,C1,1,1,1,1.0
AhmadG5,92,"1,2",B3,TLE,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,TLA-S,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,LOOK,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,LOOK-no-LA,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,PSA,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,GA-Expert,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,GA-Original,B3,1,1,1,1.0
AhmadG5,92,"1,2",B3,Random,B3,1,1,1,1.0
AhmadG5,94,3,B6,TLE,B6,1,1,1,1.0
AhmadG5,94,3,B6,TLA-S,B6,1,1,1,1.0
AhmadG5,94,3,B6,LOOK,B6,1,1,1,1.0
AhmadG5,94,3,B6,LOOK-no-enum,B6,1,1,1,1.0
AhmadG5,94,3,B6,LOOK-no-LA,B6,1,1,1,1.0
AhmadG5,94,3,B6,PSA,B6,1,1,1,1.0
AhmadG5,94,3,B6,GA-Expert,B6,1,1,1,1.0
AhmadG5,94,3,B6,GA-Original,B6,1,1,1,1.0
AhmadG5,94,3,B6,Random,B6,1,1,1,1.0
AhmadG5,96,"6,2",C8,TLE,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,TLA-S,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,LOOK,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,LOOK-no-enum,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,LOOK-no-LA,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,PSA,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,GA-Expert,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,GA-Original,C8,1,0,1,1.0
AhmadG5,96,"6,2",C8,Random,C8,1,0,1,1.0
AhmadG6,1,"1,1,1,2","A1,A2,A3",TLE,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",TLA-S,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",LOOK,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",LOOK-no-enum,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",LOOK-no-LA,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",PSA,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",GA-Expert,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",GA-Original,A1,0,0,1,0.333
AhmadG6,1,"1,1,1,2","A1,A2,A3",Random,A1,0,0,1,0.333
AhmadG6,3,"6,2",B3,TLE,"A1,B3",0,0,0,0.5
AhmadG6,3,"6,2",B3,TLA-S,"A1,B3",0,0,0,0.5
AhmadG6,3,"6,2",B3,LOOK,"A1,B3",0,0,0,0.5
AhmadG6,3,"6,2",B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG6,3,"6,2",B3,LOOK-no-LA,"A1,B3",0,0,0,0.5
AhmadG6,3,"6,2",B3,PSA,B3,1,1,1,1.0
AhmadG6,3,"6,2",B3,GA-Expert,B3,1,1,1,1.0
AhmadG6,3,"6,2",B3,GA-Original,B3,1,1,1,1.0
AhmadG6,3,"6,2",B3,Random,B3,1,1,1,1.0
AhmadG6,5,2,A2,TLE,A2,1,1,1,1.0
AhmadG6,5,2,A2,TLA-S,A2,1,1,1,1.0
AhmadG6,5,2,A2,LOOK,A2,1,1,1,1.0
AhmadG6,5,2,A2,LOOK-no-enum,A2,1,1,1,1.0
AhmadG6,5,2,A2,LOOK-no-LA,A2,1,1,1,1.0
AhmadG6,5,2,A2,PSA,A2,1,1,1,1.0
AhmadG6,5,2,A2,GA-Expert,A2,1,1,1,1.0
AhmadG6,5,2,A2,GA-Original,A2,1,1,1,1.0
AhmadG6,5,2,A2,Random,A2,1,1,1,1.0
AhmadG6,7,"1,2","A4,B1",TLE,"A4,B1",1,1,1,1.0
AhmadG6,7,"1,2","A4,B1",TLA-S,"A4,B1",1,1,1,1.0
AhmadG6,7,"1,2","A4,B1",LOOK,B1,0,0,0,0.5
AhmadG6,7,"1,2","A4,B1",LOOK-no-enum,B1,0,0,0,0.5
AhmadG6,7,"1,2","A4,B1",LOOK-no-LA,C6,0,0,0,0.0
AhmadG6,7,"1,2","A4,B1",PSA,"A4,C6",0,0,1,0.333
AhmadG6,7,"1,2","A4,B1",GA-Expert,C6,0,0,0,0.0
AhmadG6,7,"1,2","A4,B1",GA-Original,C6,0,0,0,0.0
AhmadG6,7,"1,2","A4,B1",Random,"B1,C6",0,0,0,0.333
AhmadG6,9,3,B3,TLE,C6,0,0,0,0.0
AhmadG6,9,3,B3,TLA-S,C6,0,0,0,0.0
AhmadG6,9,3,B3,LOOK,B3,1,1,1,1.0
AhmadG6,9,3,B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG6,9,3,B3,LOOK-no-LA,B3,1,1,1,1.0
AhmadG6,9,3,B3,PSA,C6,0,0,0,0.0
AhmadG6,9,3,B3,GA-Expert,B3,1,1,1,1.0
AhmadG6,9,3,B3,GA-Original,B3,1,1,1,1.0
AhmadG6,9,3,B3,Random,A1,0,0,0,0.0
AhmadG6,11,2,C6,TLE,C6,1,1,1,1.0
AhmadG6,11,2,C6,TLA-S,C6,1,1,1,1.0
AhmadG6,11,2,C6,LOOK,B6,0,0,0,0.0
AhmadG6,11,2,C6,LOOK-no-enum,B6,0,0,0,0.0
AhmadG6,11,2,C6,LOOK-no-LA,C6,1,1,1,1.0
AhmadG6,11,2,C6,PSA,C6,1,1,1,1.0
AhmadG6,11,2,C6,GA-Expert,B6,0,0,0,0.0
AhmadG6,11,2,C6,GA-Original,C6,1,1,1,1.0
AhmadG6,11,2,C6,Random,C6,1,1,1,1.0
AhmadG6,13,"4,1,1,3","A3,A5,A6",TLE,"A5,C4",0,0,0,0.25
AhmadG6,13,"4,1,1,3","A3,A5,A6",TLA-S,"A5,C4",0,0,0,0.25
AhmadG6,13,"4,1,1,3","A3,A5,A6",LOOK,"B6,C4",0,0,0,0.0
AhmadG6,13,"4,1,1,3","A3,A5,A6",LOOK-no-enum,"B6,C4",0,0,0,0.0
